round, agent, produces, commodity_stock, cs_amount, minPriceBelief, maxPriceBelief
25, 180, Metal, Ore, 10, 96.18234, 192.3647
25, 180, Metal, Metal, 0, 338.7509, 677.5018
25, 180, Metal, cash, -1153.265
25, 73, Metal, Food, 19, 28.59647, 57.19294
25, 73, Metal, Ore, 0, 52.19466, 104.3893
25, 73, Metal, Metal, 0, 278.9731, 306.8704
25, 73, Metal, cash, -136.5977
25, 169, Metal, Food, 10, 44.62608, 89.25215
25, 169, Metal, Ore, 1, 84.046, 168.092
25, 169, Metal, Metal, 0, 286.8217, 573.6433
25, 169, Metal, cash, 166.8575
25, 145, Ore, Food, 5.8, 36.67305, 73.34611
25, 145, Ore, Ore, 0, 101.1638, 118.4553
25, 145, Ore, cash, 439.9058
25, 146, Ore, Food, 10, 29.12633, 58.25266
25, 146, Ore, Ore, 0, 96.62801, 118.6111
25, 146, Ore, cash, 344.9171
25, 135, Ore, Food, 3.7, 33.04235, 66.0847
25, 135, Ore, Ore, 0, 101.1638, 128.5268
25, 135, Ore, cash, 897.1839
25, 78, Metal, Food, 0.5999961, 28.76569, 57.53138
25, 78, Metal, Ore, 0, 51.68686, 103.3737
25, 78, Metal, Metal, 0, 278.9731, 306.8704
25, 78, Metal, cash, 242.9252
25, 152, Tool, Food, 9.9, 36.75169, 73.50338
25, 152, Tool, Metal, 0, 187.71, 375.4201
25, 152, Tool, Tool, 0, 737.2664, 810.993
25, 152, Tool, cash, 240.377
25, 141, Ore, Food, 5.8, 32.53399, 65.06799
25, 141, Ore, Ore, 0, 101.1638, 121.407
25, 141, Ore, cash, 653.7921
25, 129, Ore, Food, 0, 31.03501, 62.07002
25, 129, Ore, Ore, 0, 101.1638, 111.2802
25, 129, Ore, cash, 946.1077
25, 147, Ore, Food, 10, 30.82685, 61.65371
25, 147, Ore, Ore, 0, 98.69769, 128.2894
25, 147, Ore, cash, 387.1045
25, 136, Ore, Food, 3.7, 33.03115, 66.06231
25, 136, Ore, Ore, 0, 101.1638, 121.6772
25, 136, Ore, cash, 801.0881
25, 153, Tool, Food, 9.9, 36.71048, 73.42095
25, 153, Tool, Metal, 10, 170.5145, 341.0289
25, 153, Tool, Tool, 0, 730.6102, 803.6713
25, 153, Tool, cash, -2881.021
25, 105, Metal, Food, 7.2, 28.63526, 57.27051
25, 105, Metal, Ore, 0, 51.9228, 103.8456
25, 105, Metal, Metal, 0, 278.9731, 306.8704
25, 105, Metal, cash, 87.19495
25, 154, Tool, Food, 9.9, 36.89481, 73.78962
25, 154, Tool, Metal, 0, 187.71, 375.4201
25, 154, Tool, Tool, 0, 734.3059, 807.7365
25, 154, Tool, cash, 280.7356
25, 107, Metal, Food, 9.199997, 28.70067, 57.40134
25, 107, Metal, Ore, 0, 52.01498, 104.03
25, 107, Metal, Metal, 0, 278.9731, 306.8704
25, 107, Metal, cash, 48.18678
25, 124, Ore, Food, 5.8, 28.91836, 57.83672
25, 124, Ore, Ore, 0, 101.1638, 121.6704
25, 124, Ore, cash, 854.369
25, 125, Ore, Food, 3.7, 29.71803, 59.43605
25, 125, Ore, Ore, 0, 101.1638, 111.2802
25, 125, Ore, cash, 919.0818
25, 155, Tool, Food, 9.9, 34.18493, 68.36985
25, 155, Tool, Metal, 0, 187.71, 375.4201
25, 155, Tool, Tool, 0, 725.2563, 797.782
25, 155, Tool, cash, 347.4597
25, 137, Ore, Food, 7.9, 30.20066, 60.40133
25, 137, Ore, Ore, 0, 91.62215, 124.4248
25, 137, Ore, cash, 624.1942
25, 142, Ore, Food, 7.9, 32.02595, 64.0519
25, 142, Ore, Ore, 0, 94.25147, 117.3708
25, 142, Ore, cash, 499.0318
25, 93, Tool, Food, 17.65, 28.63083, 57.26166
25, 93, Tool, Metal, 0, 142.7516, 285.5033
25, 93, Tool, Tool, 0, 734.7853, 808.2638
25, 93, Tool, cash, -0.6894798
25, 94, Tool, Food, 16.40052, 28.66845, 57.33689
25, 94, Tool, Metal, 0, 144.1299, 288.2597
25, 94, Tool, Tool, 0, 734.7853, 808.2638
25, 94, Tool, cash, -55.47679
25, 104, Metal, Food, 3, 28.70717, 57.41433
25, 104, Metal, Ore, 0, 51.66418, 103.3284
25, 104, Metal, Metal, 0, 278.9731, 306.8704
25, 104, Metal, cash, 164.2089
25, 130, Ore, Food, 10, 26.35011, 52.70022
25, 130, Ore, Ore, 0, 101.1638, 119.6571
25, 130, Ore, cash, 292.269
25, 143, Ore, Food, 10, 30.23306, 60.46613
25, 143, Ore, Ore, 0, 101.1638, 111.2802
25, 143, Ore, cash, 202.7076
25, 131, Ore, Food, 3.7, 30.42854, 60.85707
25, 131, Ore, Ore, 0, 101.1638, 111.2802
25, 131, Ore, cash, 962.0003
25, 126, Ore, Food, 3.7, 29.75096, 59.50191
25, 126, Ore, Ore, 0, 101.1638, 111.2802
25, 126, Ore, cash, 843.1622

26, 0, Food, Wood, 20, 11.17898, 22.35796
26, 0, Food, Food, 0, 90.29163, 99.32079
26, 0, Food, cash, 1975.434
26, 1, Food, Wood, 14, 15.93711, 31.87421
26, 1, Food, Food, 0, 90.29163, 99.32079
26, 1, Food, cash, 2450.308
26, 2, Food, Wood, 16.29999, 15.11789, 30.23577
26, 2, Food, Food, 0, 90.29163, 99.32079
26, 2, Food, cash, 2341.999
26, 3, Food, Wood, 16, 15.16554, 30.33108
26, 3, Food, Food, 0, 90.29163, 99.32079
26, 3, Food, cash, 2293.558
26, 4, Food, Wood, 14, 16.05613, 32.11226
26, 4, Food, Food, 0, 90.29163, 99.32079
26, 4, Food, cash, 2370.988
26, 5, Food, Wood, 14, 16.02937, 32.05873
26, 5, Food, Food, 0, 90.29163, 99.32079
26, 5, Food, cash, 2496.368
26, 6, Food, Wood, 14, 16.15346, 32.30693
26, 6, Food, Food, 0, 90.29163, 99.32079
26, 6, Food, cash, 2455.347
26, 7, Food, Wood, 14, 16.02773, 32.05545
26, 7, Food, Food, 0, 90.29163, 99.32079
26, 7, Food, cash, 2527.985
26, 8, Food, Wood, 18, 11.79365, 23.5873
26, 8, Food, Food, 0, 90.46136, 99.5075
26, 8, Food, cash, 2210.645
26, 9, Food, Wood, 18, 11.83221, 23.66442
26, 9, Food, Food, 0, 89.58642, 98.54506
26, 9, Food, cash, 2374.817
26, 10, Food, Wood, 15.06659, 16.00955, 32.0191
26, 10, Food, Food, 0, 90.29163, 99.32079
26, 10, Food, cash, 2368.594
26, 11, Food, Wood, 16, 15.14518, 30.29037
26, 11, Food, Food, 0, 90.29163, 99.32079
26, 11, Food, cash, 2474.061
26, 12, Food, Wood, 16, 15.04498, 30.08996
26, 12, Food, Food, 0, 90.29163, 99.32079
26, 12, Food, cash, 2260.163
26, 13, Food, Wood, 16, 12.92037, 25.84075
26, 13, Food, Food, 0, 90.29163, 99.32079
26, 13, Food, cash, 2384.806
26, 14, Food, Wood, 14, 16.10034, 32.20068
26, 14, Food, Food, 0, 90.29163, 99.32079
26, 14, Food, cash, 2657.345
26, 15, Food, Wood, 20, 11.34147, 22.68294
26, 15, Food, Food, 0, 90.29163, 99.32079
26, 15, Food, cash, 2250.191
26, 16, Food, Wood, 18, 12.02998, 24.05997
26, 16, Food, Food, 0, 90.40455, 99.44501
26, 16, Food, cash, 2312.673
26, 17, Food, Wood, 16, 12.99489, 25.98978
26, 17, Food, Food, 0, 90.29163, 99.32079
26, 17, Food, cash, 2394.573
26, 18, Food, Wood, 16, 12.96643, 25.93286
26, 18, Food, Food, 0, 90.29163, 99.32079
26, 18, Food, cash, 2582.067
26, 19, Food, Wood, 18, 11.79132, 23.58264
26, 19, Food, Food, 0, 92.19138, 101.4105
26, 19, Food, cash, 2131.362
26, 20, Wood, Food, 0, 34.15841, 68.31681
26, 20, Wood, Tool, 21.08999, 66.41466, 132.8293
26, 20, Wood, Wood, 0, 85.27348, 93.80083
26, 20, Wood, cash, 307.9713
26, 21, Wood, Food, 0, 34.06722, 68.13444
26, 21, Wood, Tool, 19.79, 66.65875, 133.3175
26, 21, Wood, Wood, 0, 85.27348, 93.80083
26, 21, Wood, cash, 531.7198
26, 22, Wood, Food, 3.499996, 34.00501, 68.01002
26, 22, Wood, Tool, 21.79999, 49.29964, 98.59929
26, 22, Wood, Wood, 0, 68.49445, 93.80083
26, 22, Wood, cash, 357.5714
26, 170, Metal, Food, 10, 54.7739, 109.5478
26, 170, Metal, Ore, 1, 106.0296, 212.0592
26, 170, Metal, Metal, 0, 378.9283, 672.2197
26, 170, Metal, cash, 64.12692
26, 121, Ore, Food, 0, 35.04113, 70.08226
26, 121, Ore, Ore, 0, 136.9889, 150.6878
26, 121, Ore, cash, 1256.168
26, 25, Wood, Food, 0, 34.06421, 68.12843
26, 25, Wood, Tool, 20.34629, 59.7769, 119.5538
26, 25, Wood, Wood, 0, 68.49445, 93.80083
26, 25, Wood, cash, 450.6048
26, 138, Ore, Food, 7.9, 33.18573, 66.37146
26, 138, Ore, Ore, 0, 117.842, 146.1539
26, 138, Ore, cash, 753.6692
26, 27, Wood, Food, 7.899996, 33.91897, 67.83794
26, 27, Wood, Tool, 21.79999, 42.74836, 85.49671
26, 27, Wood, Wood, 0, 68.49445, 93.64037
26, 27, Wood, cash, 222.1861
26, 28, Wood, Food, 0, 34.06722, 68.13444
26, 28, Wood, Tool, 21.17393, 59.70082, 119.4016
26, 28, Wood, Wood, 0, 85.27348, 93.80083
26, 28, Wood, cash, 120.9005
26, 29, Wood, Food, 0, 34.1592, 68.3184
26, 29, Wood, Tool, 21.88999, 59.57371, 119.1474
26, 29, Wood, Wood, 0, 85.27348, 93.80083
26, 29, Wood, cash, 223.2801
26, 181, Metal, Food, 10, 71.00388, 142.0078
26, 181, Metal, Ore, 3, 137.8848, 275.7697
26, 181, Metal, Metal, 0, 380.5099, 666.1389
26, 181, Metal, cash, -113.2606
26, 171, Metal, Food, 10, 54.7739, 109.5478
26, 171, Metal, Ore, 1, 106.0296, 212.0592
26, 171, Metal, Metal, 0, 399.2975, 672.1179
26, 171, Metal, cash, 99.6456
26, 182, Metal, Food, 3, 75.83988, 151.6798
26, 182, Metal, Ore, 3, 137.8848, 275.7697
26, 182, Metal, Metal, 0, 380.5099, 666.1389
26, 182, Metal, cash, 514.8139
26, 183, Metal, Food, 3, 75.83988, 151.6798
26, 183, Metal, Ore, 10, 131.8514, 263.7029
26, 183, Metal, Metal, 0, 380.5099, 666.1389
26, 183, Metal, cash, -752.5032
26, 34, Wood, Food, 3.499996, 33.98336, 67.96671
26, 34, Wood, Tool, 21.49999, 59.5549, 119.1098
26, 34, Wood, Wood, 0, 68.49445, 93.80083
26, 34, Wood, cash, 655.7375
26, 184, Metal, Food, 3, 75.83988, 151.6798
26, 184, Metal, Ore, 10, 131.8514, 263.7029
26, 184, Metal, Metal, 0, 380.5099, 666.1389
26, 184, Metal, cash, -668.5573
26, 36, Wood, Food, 7.899996, 33.90841, 67.81682
26, 36, Wood, Tool, 20.59999, 66.56012, 133.1202
26, 36, Wood, Wood, 0, 68.49445, 93.80083
26, 36, Wood, cash, 624.0573
26, 127, Ore, Food, 0, 35.7428, 71.4856
26, 127, Ore, Ore, 0, 136.9889, 150.6878
26, 127, Ore, cash, 1196.34
26, 38, Wood, Food, 0, 34.15797, 68.31594
26, 38, Wood, Tool, 21.88999, 42.77456, 85.54913
26, 38, Wood, Wood, 0, 85.08858, 93.59743
26, 38, Wood, cash, 11.0741
26, 185, Metal, Food, 10, 74.58998, 149.18
26, 185, Metal, Ore, 10, 131.8514, 263.7029
26, 185, Metal, Metal, 0, 380.5099, 666.1389
26, 185, Metal, cash, -1577.835
26, 40, Ore, Food, 0, 34.07355, 68.14711
26, 40, Ore, Ore, 0, 136.9889, 150.6878
26, 40, Ore, cash, 508.2214
26, 41, Ore, Food, 0, 34.16032, 68.32063
26, 41, Ore, Ore, 0, 136.9889, 150.6878
26, 41, Ore, cash, 141.9908
26, 42, Ore, Food, 0, 34.01482, 68.02964
26, 42, Ore, Ore, 0, 136.9889, 150.6878
26, 42, Ore, cash, 477.5562
26, 43, Ore, Food, 0, 34.1592, 68.3184
26, 43, Ore, Ore, 0, 136.9889, 150.6878
26, 43, Ore, cash, 221.9158
26, 44, Ore, Food, 0, 34.02599, 68.05199
26, 44, Ore, Ore, 0, 136.9889, 150.6878
26, 44, Ore, cash, 165.0354
26, 45, Ore, Food, 0, 34.02649, 68.05298
26, 45, Ore, Ore, 0, 136.9889, 150.6878
26, 45, Ore, cash, 228.845
26, 46, Ore, Food, 0, 34.02792, 68.05583
26, 46, Ore, Ore, 0, 136.9889, 150.6878
26, 46, Ore, cash, 438.6506
26, 144, Ore, Food, 10, 35.8581, 71.7162
26, 144, Ore, Ore, 0, 136.9889, 150.6878
26, 144, Ore, cash, 392.4691
26, 48, Ore, Food, 0, 34.02519, 68.05038
26, 48, Ore, Ore, 0, 136.9889, 150.6878
26, 48, Ore, cash, 193.4864
26, 122, Ore, Food, 1.6, 34.12291, 68.24583
26, 122, Ore, Ore, 0, 136.9889, 150.6878
26, 122, Ore, cash, 1328.213
26, 50, Ore, Food, 0, 34.01482, 68.02964
26, 50, Ore, Ore, 0, 136.9889, 150.6878
26, 50, Ore, cash, 504.267
26, 175, Metal, Food, 10, 56.13456, 112.2691
26, 175, Metal, Ore, 10, 98.57192, 197.1438
26, 175, Metal, Metal, 0, 380.5099, 672.2118
26, 175, Metal, cash, -1524.487
26, 52, Ore, Food, 0, 33.99069, 67.98138
26, 52, Ore, Ore, 0, 136.9889, 150.6878
26, 52, Ore, cash, 566.6349
26, 132, Ore, Food, 5.8, 36.21791, 72.43583
26, 132, Ore, Ore, 0, 136.9889, 150.6878
26, 132, Ore, cash, 926.3473
26, 176, Metal, Food, 10, 54.7739, 109.5478
26, 176, Metal, Ore, 1, 106.0296, 212.0592
26, 176, Metal, Metal, 0, 395.4118, 672.1373
26, 176, Metal, cash, 156.5733
26, 55, Ore, Food, 0, 33.99689, 67.99378
26, 55, Ore, Ore, 0, 136.9889, 150.6878
26, 55, Ore, cash, 462.6083
26, 56, Ore, Food, 0, 34.16004, 68.32008
26, 56, Ore, Ore, 0, 136.9889, 150.6878
26, 56, Ore, cash, 180.9334
26, 57, Ore, Food, 0, 33.97748, 67.95496
26, 57, Ore, Ore, 0, 136.9889, 150.6878
26, 57, Ore, cash, 664.4318
26, 123, Ore, Food, 2.299995, 35.12143, 70.24287
26, 123, Ore, Ore, 0, 136.9889, 150.6878
26, 123, Ore, cash, 1116.48
26, 59, Ore, Food, 0, 33.97301, 67.94601
26, 59, Ore, Ore, 0, 136.9889, 150.6878
26, 59, Ore, cash, 624.1365
26, 139, Ore, Food, 10, 32.02646, 64.05292
26, 139, Ore, Ore, 0, 136.9889, 163.3863
26, 139, Ore, cash, 606.2593
26, 133, Ore, Food, 3.7, 36.71718, 73.43436
26, 133, Ore, Ore, 0, 136.9889, 150.6878
26, 133, Ore, cash, 974.6343
26, 128, Ore, Food, 1.6, 35.55353, 71.10706
26, 128, Ore, Ore, 0, 136.9889, 150.6878
26, 128, Ore, cash, 1151.877
26, 186, Metal, Food, 10, 74.31027, 148.6205
26, 186, Metal, Ore, 10, 131.8514, 263.7029
26, 186, Metal, Metal, 0, 380.5099, 666.1389
26, 186, Metal, cash, -1292.855
26, 140, Ore, Food, 5.8, 35.79895, 71.59791
26, 140, Ore, Ore, 0, 136.9889, 163.3646
26, 140, Ore, cash, 921.2896
26, 177, Metal, Food, 10, 54.7739, 109.5478
26, 177, Metal, Ore, 1, 106.0296, 212.0592
26, 177, Metal, Metal, 0, 372.8695, 672.25
26, 177, Metal, cash, 206.0448
26, 178, Metal, Food, 9.999998, 55.36531, 110.7306
26, 178, Metal, Ore, 1, 106.0296, 212.0592
26, 178, Metal, Metal, 0, 361.4486, 672.3071
26, 178, Metal, cash, 287.9569
26, 67, Metal, Food, 11.52384, 33.97198, 67.94395
26, 67, Metal, Ore, 0, 64.00048, 128.001
26, 67, Metal, Metal, 0, 380.5099, 418.5609
26, 67, Metal, cash, 33.91833
26, 68, Metal, Food, 14.5806, 34.00073, 68.00146
26, 68, Metal, Ore, 0, 64.64599, 129.292
26, 68, Metal, Metal, 0, 380.5099, 418.5609
26, 68, Metal, cash, -61.7943
26, 69, Metal, Food, 12.2149, 33.99491, 67.98981
26, 69, Metal, Ore, 0, 64.00214, 128.0043
26, 69, Metal, Metal, 0, 380.5099, 418.5609
26, 69, Metal, cash, 59.72244
26, 187, Metal, Food, 10, 74.58998, 149.18
26, 187, Metal, Ore, 3, 137.8848, 275.7697
26, 187, Metal, Metal, 0, 380.5099, 666.1389
26, 187, Metal, cash, -231.6835
26, 134, Ore, Food, 10, 32.02739, 64.05479
26, 134, Ore, Ore, 0, 136.9889, 150.6878
26, 134, Ore, cash, 486.7782
26, 188, Metal, Food, 3, 75.83988, 151.6798
26, 188, Metal, Ore, 10, 131.7278, 263.4556
26, 188, Metal, Metal, 0, 380.5099, 666.1389
26, 188, Metal, cash, -684.5886
26, 73, Metal, Food, 18.9, 33.91301, 67.82602
26, 73, Metal, Ore, 0, 64.64715, 129.2943
26, 73, Metal, Metal, 0, 380.5099, 418.5609
26, 73, Metal, cash, -136.5977
26, 169, Metal, Food, 10, 44.58424, 89.16848
26, 169, Metal, Ore, 0, 91.59132, 183.1826
26, 169, Metal, Metal, 0, 362.2931, 571.3035
26, 169, Metal, cash, 252.1113
26, 145, Ore, Food, 3.7, 40.48907, 80.97814
26, 145, Ore, Ore, 0, 136.9889, 150.6878
26, 145, Ore, cash, 781.9227
26, 146, Ore, Food, 7.9, 34.34187, 68.68375
26, 146, Ore, Ore, 0, 120.2029, 148.1548
26, 146, Ore, cash, 725.4265
26, 135, Ore, Food, 1.6, 37.52968, 75.05936
26, 135, Ore, Ore, 0, 136.9889, 150.6878
26, 135, Ore, cash, 1235.857
26, 78, Metal, Food, 0.4999961, 34.07412, 68.14823
26, 78, Metal, Ore, 0, 64.06306, 128.1261
26, 78, Metal, Metal, 0, 380.5099, 418.5609
26, 78, Metal, cash, 242.9252
26, 152, Tool, Food, 9.799999, 40.57023, 81.14046
26, 152, Tool, Metal, 10, 182.1375, 364.275
26, 152, Tool, Tool, 0, 766.5771, 843.2349
26, 152, Tool, cash, -3547.114
26, 141, Ore, Food, 3.7, 37.11652, 74.23304
26, 141, Ore, Ore, 0, 136.9889, 150.6878
26, 141, Ore, cash, 999.8171
26, 129, Ore, Food, 10, 31.00956, 62.01912
26, 129, Ore, Ore, 0, 136.9889, 150.6878
26, 129, Ore, cash, 162.8334
26, 147, Ore, Food, 10, 30.82324, 61.64648
26, 147, Ore, Ore, 0, 121.7125, 149.1946
26, 147, Ore, cash, 600.9412
26, 136, Ore, Food, 10, 33.02438, 66.04876
26, 136, Ore, Ore, 0, 136.9889, 150.6878
26, 136, Ore, cash, 485.7216
26, 189, Metal, Food, 10, 70.82906, 141.6581
26, 189, Metal, Ore, 10, 131.8514, 263.7029
26, 189, Metal, Metal, 0, 380.5099, 660.9056
26, 189, Metal, cash, -1387.104
26, 105, Metal, Food, 7.1, 33.94159, 67.88319
26, 105, Metal, Ore, 0, 64.23205, 128.4641
26, 105, Metal, Metal, 0, 380.5099, 418.5609
26, 105, Metal, cash, 87.19495
26, 154, Tool, Food, 10.8, 36.87751, 73.75503
26, 154, Tool, Metal, 5.5, 197.3707, 394.7413
26, 154, Tool, Tool, 0, 766.5771, 843.2349
26, 154, Tool, cash, -2120.132
26, 107, Metal, Food, 9.099997, 33.996, 67.992
26, 107, Metal, Ore, 0, 64.31763, 128.6353
26, 107, Metal, Metal, 0, 380.5099, 418.5609
26, 107, Metal, cash, 48.18678
26, 124, Ore, Food, 3.7, 34.17204, 68.34409
26, 124, Ore, Ore, 0, 136.9889, 150.6878
26, 124, Ore, cash, 1198.901
26, 125, Ore, Food, 1.6, 34.82266, 69.64532
26, 125, Ore, Ore, 0, 136.9889, 150.6878
26, 125, Ore, cash, 1259.349
26, 155, Tool, Food, 9.799999, 38.4663, 76.93261
26, 155, Tool, Metal, 0, 204.604, 409.2081
26, 155, Tool, Tool, 0, 766.5771, 843.2349
26, 155, Tool, cash, 347.4597
26, 137, Ore, Food, 5.8, 35.21661, 70.43321
26, 137, Ore, Ore, 0, 136.9889, 150.6878
26, 137, Ore, cash, 960.6923
26, 142, Ore, Food, 10, 32.02314, 64.04627
26, 142, Ore, Ore, 0, 136.9889, 150.6878
26, 142, Ore, cash, 508.2218
26, 93, Tool, Food, 17.55, 33.93842, 67.87683
26, 93, Tool, Metal, 0, 165.2602, 330.5204
26, 93, Tool, Tool, 0, 766.5771, 843.2349
26, 93, Tool, cash, -0.6894798
26, 94, Tool, Food, 16.30052, 33.9715, 67.943
26, 94, Tool, Metal, 0, 166.92, 333.84
26, 94, Tool, Tool, 0, 766.5771, 843.2349
26, 94, Tool, cash, -55.47679
26, 104, Metal, Food, 2.900001, 33.99981, 67.99962
26, 104, Metal, Ore, 0, 64.02079, 128.0416
26, 104, Metal, Metal, 0, 380.5099, 418.5609
26, 104, Metal, cash, 164.2089
26, 130, Ore, Food, 7.9, 32.08604, 64.17207
26, 130, Ore, Ore, 0, 119.0316, 146.7474
26, 130, Ore, cash, 668.7751
26, 143, Ore, Food, 10, 30.23041, 60.46081
26, 143, Ore, Ore, 0, 119.9009, 161.5829
26, 143, Ore, cash, 417.619
26, 131, Ore, Food, 1.6, 35.39999, 70.79999
26, 131, Ore, Ore, 0, 136.9889, 150.6878
26, 131, Ore, cash, 1305.502
26, 126, Ore, Food, 1.6, 34.85465, 69.7093
26, 126, Ore, Ore, 0, 136.9889, 150.6878
26, 126, Ore, cash, 1182.917

27, 0, Food, Wood, 18, 16.38013, 32.76027
27, 0, Food, Food, 0, 103.0363, 113.3399
27, 0, Food, cash, 2480.465
27, 1, Food, Wood, 12, 20.24611, 40.49222
27, 1, Food, Food, 0, 99.91586, 109.9075
27, 1, Food, cash, 2907.023
27, 2, Food, Wood, 14.29999, 19.58049, 39.16099
27, 2, Food, Food, 0, 99.91586, 109.9075
27, 2, Food, cash, 2802.094
27, 3, Food, Wood, 14, 19.61921, 39.23843
27, 3, Food, Food, 0, 99.91586, 109.9075
27, 3, Food, cash, 2729.104
27, 4, Food, Wood, 12, 20.34282, 40.68563
27, 4, Food, Food, 0, 99.91586, 109.9075
27, 4, Food, cash, 2827.83
27, 5, Food, Wood, 12, 20.32107, 40.64214
27, 5, Food, Food, 0, 99.91586, 116.5978
27, 5, Food, cash, 3121.735
27, 6, Food, Wood, 12, 20.4219, 40.8438
27, 6, Food, Food, 0, 99.91586, 109.9075
27, 6, Food, cash, 2936.028
27, 7, Food, Wood, 12, 20.31974, 40.63948
27, 7, Food, Food, 0, 99.91586, 109.9075
27, 7, Food, cash, 3071.742
27, 8, Food, Wood, 16, 16.87955, 33.7591
27, 8, Food, Food, 0, 99.91586, 109.9075
27, 8, Food, cash, 2852.792
27, 9, Food, Wood, 16, 16.91088, 33.82176
27, 9, Food, Food, 0, 99.91586, 109.9075
27, 9, Food, cash, 2896.23
27, 10, Food, Wood, 20, 16.00955, 32.0191
27, 10, Food, Food, 0, 99.91586, 109.9075
27, 10, Food, cash, 2553.08
27, 11, Food, Wood, 19.06659, 19.60267, 39.20535
27, 11, Food, Food, 0, 99.91586, 109.9075
27, 11, Food, cash, 2631.958
27, 12, Food, Wood, 14, 19.52126, 39.04251
27, 12, Food, Food, 0, 99.91586, 109.9075
27, 12, Food, cash, 2702.526
27, 13, Food, Wood, 14, 17.79501, 35.59003
27, 13, Food, Food, 0, 99.91586, 109.9075
27, 13, Food, cash, 2992.505
27, 14, Food, Wood, 12, 20.37874, 40.75748
27, 14, Food, Food, 0, 99.91586, 109.9075
27, 14, Food, cash, 3220.694
27, 15, Food, Wood, 18, 16.51215, 33.02431
27, 15, Food, Food, 0, 99.73952, 109.7135
27, 15, Food, cash, 2684.777
27, 16, Food, Wood, 16, 17.07157, 34.14314
27, 16, Food, Food, 0, 99.91586, 109.9075
27, 16, Food, cash, 2884.053
27, 17, Food, Wood, 14, 17.85556, 35.71112
27, 17, Food, Food, 0, 99.91586, 109.9075
27, 17, Food, cash, 2953.519
27, 18, Food, Wood, 14, 17.83244, 35.66487
27, 18, Food, Food, 0, 99.91586, 109.9075
27, 18, Food, cash, 3093.189
27, 19, Food, Wood, 16, 16.87766, 33.75532
27, 19, Food, Food, 0, 99.91586, 109.9075
27, 19, Food, cash, 2685.306
27, 20, Wood, Food, 0, 41.10079, 82.20158
27, 20, Wood, Tool, 21.08999, 53.96203, 107.9241
27, 20, Wood, Wood, 0, 85.27348, 93.80083
27, 20, Wood, cash, 307.9713
27, 21, Wood, Food, 0, 40.99459, 81.98918
27, 21, Wood, Tool, 19.79, 54.16036, 108.3207
27, 21, Wood, Wood, 0, 85.27348, 93.80083
27, 21, Wood, cash, 531.7198
27, 22, Wood, Food, 7.199996, 40.90712, 81.81424
27, 22, Wood, Tool, 21.69999, 40.05597, 80.11195
27, 22, Wood, Wood, 0, 76.86019, 93.80083
27, 22, Wood, cash, 109.4962
27, 170, Metal, Food, 10, 54.6969, 109.3938
27, 170, Metal, Ore, 0, 114.8753, 229.7506
27, 170, Metal, Metal, 0, 459.2478, 669.391
27, 170, Metal, cash, 198.7671
27, 121, Ore, Food, 0, 41.75601, 83.51202
27, 121, Ore, Ore, 0, 153.7204, 169.0924
27, 121, Ore, cash, 1256.168
27, 25, Wood, Food, 0, 40.99215, 81.9843
27, 25, Wood, Tool, 20.34629, 48.57574, 97.15147
27, 25, Wood, Wood, 0, 76.86019, 93.80083
27, 25, Wood, cash, 450.6048
27, 138, Ore, Food, 5.8, 40.24742, 80.49483
27, 138, Ore, Ore, 0, 153.7204, 179.9474
27, 138, Ore, cash, 1163.373
27, 27, Wood, Food, 6.799996, 40.85015, 81.7003
27, 27, Wood, Tool, 21.69999, 34.73312, 69.46624
27, 27, Wood, Wood, 0, 76.86019, 93.64037
27, 27, Wood, cash, 390.3772
27, 28, Wood, Food, 0, 40.99459, 81.98918
27, 28, Wood, Tool, 21.17393, 48.50697, 97.01394
27, 28, Wood, Wood, 0, 85.27348, 93.80083
27, 28, Wood, cash, 120.9005
27, 29, Wood, Food, 0, 41.10144, 82.20287
27, 29, Wood, Tool, 21.88999, 48.40367, 96.80733
27, 29, Wood, Wood, 0, 85.27348, 93.80083
27, 29, Wood, cash, 223.2801
27, 181, Metal, Food, 10, 70.73761, 141.4752
27, 181, Metal, Ore, 1, 141.2355, 282.4711
27, 181, Metal, Metal, 0, 468.6978, 660.4647
27, 181, Metal, cash, 80.40085
27, 171, Metal, Food, 10, 54.72255, 109.4451
27, 171, Metal, Ore, 0, 114.8753, 229.7506
27, 171, Metal, Metal, 0, 458.3513, 669.2917
27, 171, Metal, cash, 209.2523
27, 182, Metal, Food, 10, 73.86399, 147.728
27, 182, Metal, Ore, 10, 133.8522, 267.7044
27, 182, Metal, Metal, 0, 471.1433, 660.4525
27, 182, Metal, cash, -1820.102
27, 190, Metal, Food, 10, 79.23037, 158.4607
27, 190, Metal, Ore, 10, 171.8647, 343.7294
27, 190, Metal, Metal, 0, 471.1433, 775.7887
27, 190, Metal, cash, -1785.287
27, 34, Wood, Food, 2.399996, 40.90248, 81.80496
27, 34, Wood, Tool, 21.39999, 48.38839, 96.77677
27, 34, Wood, Wood, 0, 76.86019, 93.80083
27, 34, Wood, cash, 832.4583
27, 191, Metal, Food, 10, 83.70022, 167.4004
27, 191, Metal, Ore, 3, 178.1322, 356.2643
27, 191, Metal, Metal, 0, 471.1433, 775.7887
27, 191, Metal, cash, -202.9622
27, 36, Wood, Food, 6.799996, 40.84157, 81.68314
27, 36, Wood, Tool, 20.49999, 54.08107, 108.1621
27, 36, Wood, Wood, 0, 76.86019, 93.80083
27, 36, Wood, cash, 802.074
